ID,Title,Category,Sub_Category,KhateebName,CityName,Date,Masjid
3171,التقوى والورع,الرقاق والأخلاق والآداب,"أعمال القلوب, الزهد والورع",عبد الله عزام,بيشاور,"",سبع الليل
3173,الصدق مع الله,الرقاق والأخلاق والآداب,أعمال القلوب,عبد الله عزام,بيشاور,"",سبع الليل
3174,اليهود كما ذكرهم القرآن,أديان وفرق ومذاهب,أديان,مشبب بن فهد القحطاني,الظهران,"",عباد الرحمن
3176,آداب النصيحة,"الرقاق والأخلاق والآداب, العلم والدعوة والجهاد","الآداب والحقوق العامة, الأمر بالمعروف والنهي عن المنكر",محمد عبد الكريم,الخرطوم,"",غير محدد
3177,الكبر,الرقاق والأخلاق والآداب,أمراض القلوب,محمد عبد الكريم,الخرطوم,"",غير محدد
3178,تفسير سورة الفجر,العلم والدعوة والجهاد,القرآن والتفسير,محمد عبد الكريم,الخرطوم,"",غير محدد
3179,وداع العشر,الرقاق والأخلاق والآداب,"فضائل الأزمنة والأمكنة, فضائل الأعمال",محمد عبد الكريم,الخرطوم,"",غير محدد
3180,أمراض القلوب 2,الرقاق والأخلاق والآداب,أمراض القلوب,سعيد بن يوسف شعلان,جدة,"",عمار بن ياسر
3181,أمراض القلوب 5,"الإيمان, الرقاق والأخلاق والآداب","أمراض القلوب, الجن والشياطين",سعيد بن يوسف شعلان,جدة,"",عمار بن ياسر
3182,أمراض القلوب 6,"الإيمان, الرقاق والأخلاق والآداب","أمراض القلوب, الجن والشياطين",سعيد بن يوسف شعلان,جدة,"",عمار بن ياسر
3183,التقوى والعبادة,الرقاق والأخلاق والآداب,أعمال القلوب,سعيد بن يوسف شعلان,جدة,"",عمار بن ياسر
3184,بم يفرح المؤمنون,"الرقاق والأخلاق والآداب, العلم والدعوة والجهاد","أعمال القلوب, العلم الشرعي, القرآن والتفسير",سعيد بن يوسف شعلان,جدة,"",عمار بن ياسر
3185,صفات المؤمنين في سورة الأنفال 3,"الرقاق والأخلاق والآداب, العلم والدعوة والجهاد","أعمال القلوب, القرآن والتفسير",سعيد بن يوسف شعلان,جدة,"",عمار بن ياسر
3186,المطر,موضوعات عامة,مخلوقات الله,عبد الرحمن بن عبد العزيز السديس,مكة المكرمة,21/8/1421,جامع الفرقان
3187,أمراض القلوب 1,الرقاق والأخلاق والآداب,أمراض القلوب,سعيد بن يوسف شعلان,جدة,"",عمار بن ياسر
3188,الخسوف,موضوعات عامة,مخلوقات الله,سعيد بن يوسف شعلان,جدة,"",عمار بن ياسر
3189,الصيام وتقوى الله,الرقاق والأخلاق والآداب,أعمال القلوب,سعيد بن يوسف شعلان,جدة,"",عمار بن ياسر
3190,بين يدي العام الجديد,"الرقاق والأخلاق والآداب, سيرة وتاريخ","التوبة, القصص",سعيد بن يوسف شعلان,جدة,"",عمار بن ياسر
3191,حق اليتيم والأرملة,الرقاق والأخلاق والآداب,الآداب والحقوق العامة,سعيد بن يوسف شعلان,جدة,"",عمار بن ياسر
3193,صفات المؤمنين في سورة الأنفال 2,"الإيمان, العلم والدعوة والجهاد","القرآن والتفسير, خصال الإيمان",سعيد بن يوسف شعلان,جدة,"",عمار بن ياسر
3194,صفات المؤمنين في سورة الأنفال 4,العلم والدعوة والجهاد,القرآن والتفسير,سعيد بن يوسف شعلان,جدة,"",عمار بن ياسر
3200,أخطاؤنا في الصلاة,فقه,الصلاة,خالد بن محمد الشارخ,الرياض,28/7/1418,اللحيدان
3201,الإجازة وكيفية استغلالها,موضوعات عامة,السياحة والسفر,خالد بن محمد الشارخ,الرياض,26/6/1420,اللحيدان
3202,التضحية للدين,العلم والدعوة والجهاد,القتال والجهاد,خالد بن محمد الشارخ,الرياض,"",اللحيدان
3204,الحقوق الزوجية,الأسرة والمجتمع,"المرأة, قضايا الأسرة",خالد بن محمد الشارخ,الرياض,"",اللحيدان
3205,قصة أصحاب الأخدود,سيرة وتاريخ,القصص,خالد بن محمد الشارخ,الرياض,"",اللحيدان
3206,أهوال القبور,الرقاق والأخلاق والآداب,الموت والحشر,خالد بن محمد الشارخ,الرياض,"",اللحيدان
3233,الأمر بالمعروف والنهي عن المنكر,العلم والدعوة والجهاد,الأمر بالمعروف والنهي عن المنكر,عبد الله الهذيل,الرياض,5/5/1416,فيحان
3234,التخويف من النار,الرقاق والأخلاق والآداب,الجنة والنار,عبد الله الهذيل,الرياض,10/8/1417,فيحان
3235,السيرة النبوية 13,سيرة وتاريخ,"السيرة النبوية, غزوات",عبد الله الهذيل,الرياض,"",فيحان
3236,السيرة النبوية 20,سيرة وتاريخ,"السيرة النبوية, غزوات",عبد الله الهذيل,الرياض,5/1/1419,فيحان
3237,السيرة النبوية 21,سيرة وتاريخ,السيرة النبوية,عبد الله الهذيل,الرياض,12/1/1419,فيحان
3238,دروس من السيرة 3,سيرة وتاريخ,السيرة النبوية,عبد الله الهذيل,الرياض,23/6/1418,فيحان
3249,نوا قض الاسلام (1),التوحيد,نواقض الإسلام,سليمان بن حمد العودة,بريدة,6/4/1417,جامع الراشد
3250,وقفات بارزة مع حياة علامة الإسلام ابن عثيمين – رحمه الله -,العلم والدعوة والجهاد,العلم الشرعي,عبد المحسن بن عبد الرحمن القاضي,عنيزة,"",جامع السلام
3251,الخلوف وفضل العلماء ووجوب التأدب معهم,العلم والدعوة والجهاد,العلم الشرعي,عبد العزيز بن عبد الفتاح قاري,المدينة المنورة,"",قباء
3252,صفات المفتين وخطورة الطعن في العلماء,العلم والدعوة والجهاد,العلم الشرعي,عبد العزيز بن عبد الفتاح قاري,المدينة المنورة,"",قباء
3253,نصائح لطالب العلم واختلاف العلماء,العلم والدعوة والجهاد,العلم الشرعي,عبد العزيز بن عبد الفتاح قاري,المدينة المنورة,11/4/1412,قباء
3255,السيرة النبوية 3,سيرة وتاريخ,السيرة النبوية,مازن التويجري,الرياض,2/4/1420,جامع حي النزهة
3256,غزوة بدر الكبرى,سيرة وتاريخ,غزوات,مازن التويجري,الرياض,9/5/1420,جامع حي النزهة
3258,لا يستوي الطيب والخبيث,"التوحيد, العلم والدعوة والجهاد","الأسماء والصفات, القرآن والتفسير",صالح بن عبد العزيز آل الشيخ,الرياض,"",جامع الطريري
3260,أثر تحقيق التوحيد,التوحيد,أهمية التوحيد,صالح بن عبد العزيز آل الشيخ,الرياض,"",جامع الطريري
3261,أشراط الساعة,الإيمان,أشراط الساعة,صالح بن عبد العزيز آل الشيخ,الرياض,"",جامع الطريري
3262,الإنابة والرجوع إلى الله,الرقاق والأخلاق والآداب,"الكبائر والمعاصي, فضائل الأعمال",صالح بن عبد العزيز آل الشيخ,الرياض,"",جامع الطريري
3263,الرؤى والمنامات,موضوعات عامة,الرؤى والمنامات,صالح بن عبد العزيز آل الشيخ,الرياض,"",جامع الطريري
3264,القرآن للذين آمنوا هدى وشفاء,"العلم والدعوة والجهاد, فقه","القرآن والتفسير, المرضى والطب",صالح بن عبد العزيز آل الشيخ,الرياض,"",جامع الطريري
3265,حقيقة الابتلاء,الرقاق والأخلاق والآداب,"آثار الذنوب والمعاصي, الفتن",صالح بن عبد العزيز آل الشيخ,الرياض,"",جامع الطريري
3266,غيبة العلماء,"الرقاق والأخلاق والآداب, العلم والدعوة والجهاد","آفات اللسان, العلم الشرعي",صالح بن عبد العزيز آل الشيخ,الرياض,"",جامع الطريري
3268,هداية القرآن للتي هي أقوم,العلم والدعوة والجهاد,القرآن والتفسير,صالح بن عبد العزيز آل الشيخ,الرياض,"",جامع الطريري
3269,وصايا أبي الدرداء,العلم والدعوة والجهاد,"الأمر بالمعروف والنهي عن المنكر, العلم الشرعي",صالح بن عبد العزيز آل الشيخ,الرياض,"",جامع الطريري
3271,اليوم الآخر,الإيمان,اليوم الآخر,صالح بن عبد العزيز آل الشيخ,الرياض,"",جامع الطريري
